source,target,count
8713,14945,6
8713,14951,2
8713,14967,1
8713,14970,3
8713,14979,9
8713,15007,2
8713,15008,1
8713,15043,3
8713,15049,1
8713,15091,7
8713,15197,10
8713,15261,25
8713,15291,1
8713,15327,6
8713,15382,1
8713,15394,2
8713,15413,7
8713,15544,3
8713,15548,3
8713,15553,4
8713,15554,206
8713,15556,200
8713,15567,1
8713,15582,1
8713,15594,24
8713,15598,13
8713,15605,14
8713,15623,1
8713,15633,25
8713,15643,6
8713,15652,1
8713,15658,1
8713,15662,1
8713,15700,38
8713,15716,3
8713,15718,3
8713,15733,1
8713,15777,1
8713,15829,2
8713,15871,1
8713,15896,1
8713,15913,6
8713,15944,1
8713,15947,3
8713,15971,1
8713,15983,49
8713,15986,24
8713,16022,6
8713,16064,1
8713,16086,6
8713,16087,3
8713,16089,5
8713,16095,5
8713,16101,27
8713,16145,2
8713,16147,2
8713,16163,2
8713,16370,4
8713,16374,1
8713,16377,2
8713,16381,15
8713,16409,4
8713,16467,7
8713,16503,2
8713,16515,18
8713,16516,34
8713,16534,14
8713,16538,4
8713,16542,2
8713,16547,1
8713,16551,11
8713,16556,16
8713,16558,9
8713,16567,3
8713,16571,1
8713,16578,2
8713,16594,3
8713,16602,1
8713,16628,7
8713,16640,7
8713,16652,2
8713,16682,1
8713,16714,4
8713,16718,2
8713,16759,1
8713,16783,3
8713,16784,10
8713,16836,2
8713,16852,1
8713,16856,2
8713,16859,2
8713,16863,24
8713,16867,14
8713,16879,5
8713,16891,1
8713,16901,5
8713,16924,6
8713,16943,5
8713,16961,14
8713,16982,2
8713,16985,1
8713,17005,5
8713,17025,6
8713,17029,4
8713,17044,3
8713,17051,1
8713,17056,4
8713,17067,1
8713,17116,7
8713,17121,20
8713,17132,4
8713,17173,1
8713,17188,49
8713,17193,34
8713,17215,2
8713,17241,1
8713,17275,39
8713,17309,3
8713,17333,1
8713,17339,2
8713,17340,1
8713,17361,3
8713,17396,1
8713,17398,4
8713,17405,1
8713,17419,1
8713,17422,3
8713,17470,1
8713,17512,1
8713,17521,1
8713,17534,17
8713,17551,6
8713,17553,24
8713,17601,8
8713,17602,3
8713,17603,10
8713,17630,20
8713,17633,32
8713,17634,1
8713,17641,13
8713,17650,1
8713,17652,4
8713,17668,2
8713,17673,5
8713,17690,7
8713,17710,16
8713,17724,10
8713,17757,2
8713,17770,6
8713,17777,4
8713,17782,132
8713,17809,53
8713,17843,1
8713,17866,1
8713,17889,4
8713,17927,1
8713,17934,49
8713,17951,4
8713,18007,10
8713,18036,12
8713,18053,1
8713,18094,1
8713,18095,4
8713,18109,4
8713,18110,2
8713,18113,3
8713,18116,23
8713,18131,1
8713,18151,2
8713,18162,2
8713,18186,22
8713,18188,269
8713,18204,1
8713,18235,11
8713,18258,8
8713,18288,3
8713,18393,3
8713,18400,1
8713,18417,3
8713,18464,9
8713,18475,8
8713,18487,3
8713,18490,6
8713,18507,7
8713,18518,5
