source,target,count
11259,9422,1
11260,9423,42
11261,9415,1
11261,9417,1
11261,9419,57
11261,9424,1
11262,9423,3
11263,9417,3
11264,9416,1
11264,9417,4
11265,9419,5
11265,9421,8
11266,9423,2
11267,9423,4
11268,9419,5
11269,9417,17
11270,9423,1
11270,9424,2
11271,9419,2
11271,9424,1
11272,9416,4
11273,9424,3
11274,9415,14
11274,9417,2
11275,9415,3
11276,9415,5
11277,9417,1
11277,9419,3
11277,9423,3
11278,9415,11
11279,9424,23
11280,9415,30
11281,9419,12
11282,9423,3
11283,9423,4
11284,9419,4
11285,9419,12
11286,9417,4
11287,9415,3
11288,9415,4
11289,9423,1
11290,9415,20
11291,9421,6
11292,9415,5
11293,9423,10
11294,9419,4
11294,9421,1
11295,9419,7
11296,9417,2
11296,9423,2
11297,9417,7
11298,9423,31
11299,9419,5
11299,9423,2
11300,9419,3
11300,9424,3
11301,9419,5
11302,9419,2
11303,9417,11
11304,9415,2
11304,9417,40
11304,9419,4
11304,9421,31
11304,9422,1
11304,9423,8
11305,9424,7
11306,9415,3
11307,9424,3
11308,9424,7
11309,9421,4
11310,9417,3
11311,9415,4
11312,9417,8
11313,9417,5
11314,9415,29
11314,9419,19
11315,9422,19
11316,9415,2
11316,9417,1
11316,9422,1
11317,9415,9
11318,9417,1
11318,9423,6
11318,9424,55
11319,9417,3
11320,9415,3
11321,9420,3
11322,9423,3
11323,9423,11
11324,9424,4
11325,9417,1
11325,9423,5
11325,9424,1
11326,9424,6
11327,9416,6
11328,9419,18
11329,9416,1
11329,9417,2
11330,9417,3
11331,9423,8
11332,9415,40
11332,9423,1
11333,9419,3
11334,9423,4
11335,9419,14
11336,9417,3
11337,9419,24
11338,9417,1
11338,9423,2
11339,9419,10
11340,9415,4
11341,9415,4
11342,9417,12
11343,9419,4
11344,9419,3
11345,9419,19
11346,9415,8
11347,9415,7
11348,9417,4
11349,9417,1
11349,9423,2
11350,9423,4
11351,9417,3
11352,9415,3
11353,9416,4
11354,9417,3
11355,9417,3
11356,9423,4
11357,9417,91
11358,9423,3
11359,9423,3
11360,9415,4
11361,9415,7
11362,9417,14
11363,9419,20
11364,9424,5
11365,9417,2
11365,9419,2
11366,9417,5
11367,9417,4
11368,9417,2
11369,9423,3
11370,9419,3
11371,9417,9
11372,9423,5
11373,9416,10
11374,9419,3
11374,9423,2
11374,9424,1
11375,9422,2
11376,9417,3
11376,9419,2
11377,9415,6
11378,9415,5
11379,9415,3
11380,9417,3
11381,9415,1
11381,9417,3
11382,9419,4
11382,9424,1
11383,9423,18
11384,9419,3
11385,9417,3
11385,9423,5
11386,9419,12
11387,9419,11
11388,9415,8
11389,9419,13
11390,9417,8
11391,9419,3
11392,9423,4
11393,9419,40
11394,9419,3
11395,9421,5
11396,9423,275
11397,9423,52
11398,9423,13
11399,9415,8
11400,9422,11
11401,9415,13
11402,9417,21
11403,9415,30
11404,9415,9
11405,9423,7
11406,9419,3
11406,9424,1
11407,9423,5
11408,9419,1
11408,9423,3
11409,9415,44
11410,9417,2
11410,9421,2
11411,9423,4
11412,9423,4
11413,9424,3
11414,9423,6
11415,9415,5
11416,9423,8
11417,9423,42
11418,9417,5
11419,9419,25
11420,9423,24
11421,9419,10
11422,9417,19
11423,9415,89
11424,9417,8
11425,9423,12
11426,9415,10
11427,9417,7
11428,9423,1
11428,9424,8
11429,9415,8
11430,9423,9
11431,9419,12
11432,9415,1
11432,9419,1
11432,9423,4
11433,9415,3
11434,9415,2
