source,target,count
1116,9415,4
1117,9417,5
1118,9415,24
1119,9423,3
1120,9419,3
1121,9423,6
1121,9424,6
1122,9415,8
1123,9419,3
1124,9415,4
1124,9423,1
1125,9417,1
1125,9422,2
1126,9423,3
1127,9423,3
1128,9419,3
1128,9423,1
1128,9424,1
1129,9419,3
1130,9415,4
1130,9419,19
1130,9423,6
1131,9423,13
1132,9423,4
1133,9424,3
1134,9415,8
1135,9415,3
1136,9415,113
1137,9417,9
1138,9417,3
1139,9419,9
1140,9423,6
1140,9424,3
1141,9417,4
1142,9419,9
1143,9419,6
1144,9419,8
1145,9419,5
1146,9419,3
1147,9419,4
1148,9415,4
1149,9419,21
1150,9423,4
1151,9419,4
1152,9419,5
1152,9421,1
1153,9417,3
1154,9419,9
1155,9419,4
1156,9415,7
1157,9415,3
1157,9417,1
1158,9415,4
1158,9417,1
1159,9415,11
1160,9417,31
1161,9415,3
1162,9415,3
1162,9424,1
1163,9417,9
1164,9423,6
1164,9424,1
1165,9415,4
1166,9423,12
1167,9424,3
1168,9415,3
1168,9417,1
1169,9423,5
1170,9417,7
1170,9423,4
1171,9419,4
1172,9415,3
1173,9417,3
1173,9419,20
1174,9419,29
1175,9419,5
1176,9419,9
1177,9424,5
1178,9423,5
1179,9415,1
1179,9419,45
1180,9423,5
1181,9419,3
1182,9416,5
1183,9417,5
1184,9419,19
1185,9419,4
1186,9417,13
1187,9423,3
1187,9424,1
1188,9423,5
1189,9423,5
1190,9423,4
1191,9415,4
1192,9420,3
1192,9424,1
1193,9420,4
1194,9415,4
1195,9419,82
1195,9423,5
1196,9423,4
1197,9424,27
1198,9419,8
1199,9417,128
1200,9416,10
1200,9419,2
1201,9423,4
1202,9419,7
1203,9417,5
1203,9423,2
1204,9424,5
1205,9415,5
1205,9419,1
1206,9423,2
1206,9424,1
1207,9417,2
1207,9423,1
1208,9419,5
1209,9419,3
1210,9419,23
1210,9421,1
1211,9423,5
1212,9415,19
1212,9423,2
1213,9424,4
1214,9424,5
1215,9415,1
1215,9423,3
1216,9423,3
1217,9415,31
1218,9415,6
1219,9422,2
1219,9423,2
1220,9423,15
1221,9417,6
1222,9423,2
1222,9424,1
1223,9415,3
1224,9415,3
1225,9423,4
1226,9423,1
1226,9424,3
1227,9423,3
1228,9415,5
1229,9415,3
1230,9423,3
1231,9417,48
1232,9415,6
1233,9415,20
1234,9419,39
1235,9424,4
1236,9419,7
1237,9422,3
1237,9423,11
1238,9424,3
1239,9420,3
1240,9419,4
1241,9419,8
1242,9419,5
1243,9415,9
1244,9419,21
1245,9423,7
1246,9423,4
1247,9417,23
1248,9415,14
1249,9417,12
1250,9419,4
1251,9419,20
1252,9417,4
1253,9416,3
1254,9419,7
1255,9419,6
1256,9423,1
1256,9424,15
1257,9424,3
1258,9422,1
1258,9423,3
1259,9417,18
1260,9417,6
1260,9423,5
1261,9419,4
1262,9424,19
1263,9417,24
1264,9415,6
1265,9417,5
1266,9415,4
1266,9423,1
1267,9423,5
1268,9419,8
1269,9415,3
1270,9423,3
1271,9419,37
1272,9419,40
1273,9415,9
1274,9417,8
1275,9415,5
1276,9419,6
1277,9417,5
1278,9424,11
1279,9419,12
1280,9419,19
1281,9417,4
1282,9419,19
1283,9422,1
1283,9423,5
1284,9415,4
1285,9415,173
1286,9419,3
1287,9417,3
1288,9423,9
1289,9422,8
1290,9417,1
1290,9423,2
1291,9415,3
1292,9424,3
1293,9419,13
1294,9417,3
1295,9419,5
1296,9419,22
1297,9415,4
1298,9424,14
1299,9419,18
1300,9423,11
1301,9419,6
1301,9423,78
1302,9415,3
1303,9415,7
1304,9415,4
1305,9424,5
1306,9415,1
1306,9419,7
1307,9423,3
1308,9419,5
1309,9419,16
1310,9419,2
1310,9421,2
1310,9424,3
1311,9417,4
1312,9417,36
1313,9419,3
1314,9415,11
1315,9415,5
1316,9419,4
1317,9415,11
1318,9423,4
1319,9419,21
1320,9419,11
1321,9419,4
1322,9419,6
1323,9423,4
1324,9419,3
1325,9417,31
1326,9419,8
1327,9424,15
1328,9423,3
1329,9424,11
1330,9415,3
1331,9423,10
1332,9415,3
1333,9415,5
1334,9424,3
1335,9419,10
1336,9415,8
1337,9417,4
1338,9419,5
1338,9423,7
1339,9419,5
1340,9415,65
1341,9415,3
1342,9424,4
1343,9419,3
1344,9416,2
1344,9417,2
1345,9417,10
1346,9423,3
1347,9423,6
1348,9423,6
1349,9423,4
1350,9419,27
1351,9417,15
1352,9419,9
1352,9423,1
1353,9415,6
1354,9415,16
1355,9423,27
1356,9423,3
1357,9419,6
1358,9415,6
1359,9419,6
1360,9415,1
1360,9419,6
1360,9423,2
1360,9424,1
1361,9417,3
1361,9419,1
1362,9423,3
1363,9422,1
1363,9423,59
1364,9419,4
1365,9417,4
