source,target,count
10515,9272,13
10516,9236,2
10517,9334,4
10518,9236,5
10519,9236,17
10520,9236,3
10521,9258,3
10522,9227,4
10523,9328,3
10524,9236,16
10525,9291,3
10526,9236,5
10527,9236,7
10528,9291,11
10529,9236,23
10530,9232,30
10531,9232,12
10532,9258,3
10533,9338,4
10534,9223,4
10535,9329,12
10536,9268,4
10537,9334,3
10538,9241,4
10539,9236,1
10540,9236,20
10541,9347,6
10542,9236,5
10543,9258,10
10544,9236,5
10545,9315,7
10546,9236,4
10547,9334,7
10548,9291,31
10549,9268,7
10550,9236,6
10551,9268,5
10552,9236,2
10553,9236,11
10554,9347,86
10555,9323,7
10556,9223,3
10557,9329,3
10558,9328,7
10559,9236,4
10560,9268,3
10561,9236,4
10562,9236,8
10563,9304,5
10564,9333,48
10565,9232,19
10566,9333,4
10567,9258,9
10568,9268,62
10569,9268,3
10570,9258,3
10571,9312,3
10572,9347,3
10573,9236,11
10574,9258,4
10575,9268,7
10576,9276,6
10577,9276,6
10578,9232,18
10579,9236,3
10580,9347,3
10581,9254,8
10582,9278,41
10583,9309,3
10584,9268,4
10585,9232,14
10586,9268,3
10587,9347,24
10588,9236,3
10589,9236,10
10590,9236,4
10591,9329,4
10592,9278,12
10593,9271,4
10594,9236,3
10595,9282,19
10596,9236,8
10597,9236,7
10598,9236,4
10599,9334,3
10600,9328,4
10601,9334,3
10602,9342,3
10603,9246,4
10604,9332,3
10605,9236,3
10606,9236,4
10607,9236,91
10608,9236,3
10609,9258,3
10610,9254,4
10611,9328,7
10612,9347,14
10613,9236,20
10614,9328,5
10615,9268,4
10616,9236,5
10617,9334,4
10618,9236,2
10619,9338,3
10620,9246,3
10621,9268,9
10622,9236,5
10623,9276,10
10624,9278,6
10625,9328,2
10626,9334,5
10627,9260,6
10628,9330,5
10629,9334,3
10630,9268,3
10631,9236,4
10632,9334,5
10633,9236,18
10634,9268,3
10635,9236,8
10636,9268,12
10637,9276,11
10638,9254,8
10639,9227,13
10640,9236,8
10641,9241,3
10642,9310,4
10643,9315,40
10644,9271,3
10645,9347,5
10646,9253,275
10647,9332,52
10648,9347,13
10649,9272,8
10650,9232,11
10651,9291,13
10652,9268,21
10653,9336,30
10654,9328,9
10655,9258,7
10656,9268,4
10657,9236,5
10658,9236,4
10659,9236,44
10660,9236,4
10661,9336,4
10662,9334,4
10663,9244,3
10664,9275,6
10665,9258,5
10666,9334,8
10667,9323,42
10668,9276,5
10669,9272,25
10670,9328,24
10671,9236,10
10672,9236,19
10673,9314,89
10674,9236,8
10675,9268,12
10676,9236,10
10677,9236,7
10678,9268,9
10679,9236,8
10680,9236,9
10681,9236,12
10682,9334,6
10683,9245,3
10684,9336,2
10685,9254,4
10686,9271,4
10687,9236,10
10688,9268,5
10689,9268,27
10690,9254,777
10691,9268,21
10692,9258,4
10693,9236,11
10694,9236,4
10695,9268,1
10696,9220,3
10697,9268,5
10698,9223,3
10699,9232,3
10700,9236,3
10701,9268,3
10702,9236,2
10703,9343,7
10704,9254,12
10705,9268,23
10706,9334,3
10707,9258,5
10708,9236,1
10709,9236,3
10710,9268,1
10711,9328,183
10712,9227,14
10713,9236,3
10714,9271,6
10715,9323,8
10716,9347,6
10717,9236,2
10718,9334,6
10719,9300,11
10720,9272,8
10721,9276,3
10722,9236,4
10723,9272,8
10724,9268,2
10725,9236,19
10726,9268,3
10727,9334,16
10728,9219,18
10729,9254,2
10730,9236,5
10731,9315,4
10732,9223,10
10733,9291,1
10734,9223,3
10735,9334,3
10736,9278,4
10737,9264,3
10738,9323,7
10739,9258,2
10740,9315,12
10741,9314,12
10742,9236,3
10743,9347,30
10744,9276,7
10745,9268,4
10746,9232,8
10747,9304,3
10748,9329,2
10749,9236,4
10750,9236,11
10751,9342,3
10752,9347,42
10753,9236,3
10754,9267,6
10755,9272,12
10756,9328,3
10757,9334,5
10758,9342,4
10759,9268,3
10760,9236,3
10761,9268,20
10762,9227,3
10763,9268,4
10764,9336,45
10765,9315,32
10766,9255,26
10767,9236,19
10768,9236,1
10769,9236,19
10770,9236,1
10771,9258,14
10772,9328,5
10773,9268,32
10774,9233,9
10775,9253,9
10776,9236,9
10777,9221,53
10778,9236,6
10779,9336,4
10780,9236,17
10781,9236,112
10782,9268,3
10783,9236,9
10784,9311,5
10785,9316,2
10786,9244,48
10787,9236,4
10788,9272,57
10789,9236,4
10790,9329,4
10791,9291,2
10792,9336,25
10793,9268,3
10794,9241,5
10795,9347,3
10796,9258,24
10797,9268,11
10798,9328,8
10799,9268,1
10800,9232,4
10801,9236,5
10802,9332,3
10803,9334,3
10804,9315,9
10805,9232,6
10806,9278,5
10807,9236,3
10808,9258,4
10809,9326,4
10810,9258,39
10811,9236,12
10812,9236,4
10813,9236,5
10814,9236,14
10815,9227,4
10816,9278,3
10817,9236,6
10818,9236,1
10819,9276,17
10820,9236,3
10821,9334,5
10822,9254,3
10823,9232,111
10824,9232,35
10825,9268,13
10826,9334,13
10827,9334,2
10828,9258,3
10829,9268,4
10830,9236,28
10831,9236,8
10832,9236,11
10833,9258,7
10834,9268,6
10835,9254,46
10836,9291,28
10837,9236,8
10838,9236,43
10839,9236,3
10840,9343,5
10841,9236,3
10842,9258,4
10843,9268,3
10844,9310,6
10845,9236,2
10846,9334,4
10847,9329,1
10848,9236,3
10849,9343,6
10850,9236,1
10851,9271,5
10852,9268,4
10853,9341,14
10854,9295,4
10855,9294,13
10856,9334,3
10857,9248,3
10858,9236,4
10859,9236,11
10860,9236,3
10861,9236,34
10862,9297,1
10863,9328,3
10864,9236,11
10865,9268,9
10866,9236,19
10867,9258,4
10868,9268,20
10869,9236,73
10870,9336,3
10871,9236,3
10872,9236,3
10873,9342,5
10874,9311,11
10875,9268,3
10876,9268,6
10877,9236,16
10878,9236,3
10879,9347,26
10880,9236,3
10881,9334,6
10882,9272,25
10883,9236,3
10884,9268,4
10885,9223,2
10886,9236,7
10887,9304,3
10888,9291,7
10889,9227,5
10890,9236,3
10891,9349,5
10892,9323,6
10893,9315,4
10894,9236,6
10895,9303,10
10896,9268,3
10897,9282,3
10898,9236,37
10899,9258,14
10900,9265,13
10901,9245,14
10902,9265,5
10903,9236,7
10904,9349,22
10905,9236,11
10906,9268,18
10907,9258,6
10908,9268,271
10909,9274,6
10910,9328,4
10911,9291,16
10912,9342,1
10913,9236,7
10914,9268,7
10915,9258,32
10916,9268,3
10917,9236,3
10918,9334,3
10919,9258,5
10920,9334,14
10921,9236,4
10922,9268,2
10923,9268,1
10924,9329,9
10925,9246,3
10926,9258,5
10927,9236,4
10928,9236,1
10929,9236,4
10930,9269,6
10931,9232,9
10932,9236,8
10933,9227,4
10934,9268,3
10935,9328,5
10936,9323,6
10937,9234,4
10938,9227,3
10939,9236,1
10940,9258,11
10941,9297,144
10942,9291,4
10943,9236,15
10944,9238,23
10945,9232,1
10946,9328,17
10947,9236,3
10948,9334,4
10949,9278,3
10950,9236,3
10951,9291,10
10952,9236,9
10953,9311,7
10954,9343,11
10955,9236,1
10956,9236,21
10957,9336,10
10958,9258,4
10959,9343,9
10960,9236,3
10961,9310,10
10962,9315,7
10963,9346,3
10964,9236,2
10965,9258,3
10966,9236,129
10967,9303,4
10968,9297,21
10969,9236,28
10970,9271,7
10971,9306,23
10972,9236,3
10973,9236,7
10974,9278,9
10975,9236,3
10976,9227,21
10977,9236,4
10978,9268,5
10979,9329,9
10980,9236,11
10981,9236,5
10982,9309,3
10983,9268,5
10984,9272,8
10985,9258,4
10986,9276,4
10987,9236,5
10988,9268,6
10989,9236,14
10990,9236,4
10991,9347,9
10992,9323,3
10993,9236,5
10994,9306,2
10995,9232,4
10996,9236,5
10997,9227,11
10998,9236,6
10999,9258,10
11000,9244,9
11001,9236,8
11002,9236,2
11003,9232,31
11004,9268,17
11005,9336,103
11006,9258,8
11007,9347,2
11008,9236,3
11009,9236,3
11010,9272,14
11011,9244,14
11012,9347,4
11013,9264,15
11014,9236,9
11015,9268,13
11016,9236,33
11017,9249,1
11018,9253,28
11019,9343,161
11020,9334,4
11021,9304,5
11022,9236,8
11023,9268,11
11024,9329,81
11025,9268,3
11026,9272,3
11027,9258,2
11028,9232,24
11029,9344,4
11030,9236,14
11031,9272,5
11032,9311,13
11033,9276,5
11034,9338,3
11035,9264,3
11036,9236,22
11037,9328,6
11038,9332,3
11039,9236,12
11040,9227,5
11041,9268,14
11042,9311,3
11043,9232,27
11044,9268,381
11045,9236,2
11046,9236,3
11047,9268,3
11048,9232,357
11049,9343,3
11050,9276,10
11051,9236,4
11052,9268,3
11053,9236,16
11054,9236,3
11055,9336,39
11056,9272,3
11057,9347,6
11058,9347,4
11059,9236,3
11060,9247,5
11061,9236,5
11062,9236,6
11063,9301,5
11064,9310,8
11065,9268,5
11066,9232,6
11067,9268,10
11068,9236,3
11069,9227,8
11070,9227,6
11071,9334,12
11072,9227,4
11073,9340,13
11074,9268,3
11075,9268,8
11076,9334,4
11077,9278,2
11078,9236,7
11079,9336,3
11080,9268,4
11081,9248,4
11082,9329,4
11083,9300,13
11084,9268,3
11085,9232,9
11086,9258,7
11087,9297,68
11088,9227,3
11089,9236,3
11090,9227,7
11091,9236,13
11092,9268,3
11093,9323,72
11094,9271,2
11095,9271,7
11096,9268,3
11097,9268,12
