source,target,count
18249,19273,2
18250,19187,25
18251,19298,10
18252,19293,10
18252,19298,5
18253,19231,818
18253,19264,1
18253,19275,2
18253,19301,1
18253,19303,3
18254,19301,23
18254,19303,6
18255,19301,9
18256,19196,20
18256,19228,1
18257,19251,12
18258,19181,3
18258,19183,3
18258,19190,1
18258,19196,34
18258,19208,5
18258,19228,28
18258,19231,23
18258,19232,180
18258,19251,463
18258,19263,5
18258,19264,2
18258,19283,11
18258,19287,3
18258,19288,13
18258,19290,1
18258,19294,3
18258,19296,56
18258,19303,2
18258,19307,45
18259,19178,4
18259,19180,1
18259,19181,7
18259,19192,21
18259,19196,689
18259,19206,3
18259,19224,16
18259,19228,167
18259,19231,116
18259,19232,630
18259,19238,157
18259,19247,16
18259,19250,1
18259,19251,606
18259,19252,6
18259,19254,1
18259,19257,1
18259,19263,6
18259,19270,162
18259,19282,8
18259,19283,4
18259,19284,5
18259,19288,35
18259,19290,2
18259,19294,2231
18259,19296,352
18259,19297,1
18259,19301,2
18259,19302,2
18259,19303,25
18259,19307,156
18259,19308,1
18260,19231,3
18260,19264,14
18261,19292,2
18262,19196,8
18262,19294,320
18262,19296,2
18262,19307,1
18263,19213,49
18264,19175,2
18264,19178,3
18264,19187,61
18264,19195,25
18264,19196,199
18264,19197,11
18264,19200,3
18264,19205,7
18264,19206,2
18264,19208,3
18264,19213,2
18264,19214,6
18264,19220,3
18264,19224,6
18264,19225,26
18264,19226,1
18264,19227,1
18264,19228,16
18264,19231,1
18264,19232,3
18264,19236,1
18264,19237,22
18264,19251,2
18264,19254,16
18264,19260,3
18264,19266,2
18264,19268,1
18264,19288,47
18264,19289,10
18264,19294,8
18264,19296,14
18264,19297,6
18264,19298,1
18264,19303,70
18264,19306,2
18264,19307,5
18265,19245,1
18266,19178,5
18266,19196,30
18266,19228,21
18266,19232,2
18266,19238,612
18266,19253,1
18266,19270,6
18266,19276,1
18266,19288,14
18266,19294,14
18266,19296,2
18266,19303,2
18266,19307,1
18267,19251,78
18268,19228,4
18269,19231,1
18269,19288,364
18270,19192,3
18270,19206,3
18270,19214,51
18270,19218,9
18270,19231,5
18270,19236,770
18270,19250,1
18270,19270,5
18270,19274,7
18270,19289,7
18270,19292,3
18270,19293,50
18270,19302,4
18271,19303,21
18272,19192,8
18272,19196,158
18272,19214,3
18272,19228,8
18272,19231,5
18272,19238,30
18272,19241,4
18272,19251,1
18272,19280,4
18272,19288,4
18272,19296,1488
18272,19303,2
18272,19308,4
18273,19175,3
18273,19195,88
18274,19195,27
18274,19196,39
18274,19200,3
18274,19209,5
18274,19218,3
18274,19219,2
18274,19224,11
18274,19228,3
18274,19238,4
18274,19251,3
18274,19254,22
18274,19269,34
18274,19288,3
18274,19307,4
18275,19183,16
18275,19196,1
18275,19198,1
18275,19201,1
18275,19204,18
18275,19213,5
18275,19214,921
18275,19218,32
18275,19228,1
18275,19231,14
18275,19236,20
18275,19242,10
18275,19243,3
18275,19245,2
18275,19246,4
18275,19250,4
18275,19255,2
18275,19257,25
18275,19263,1
18275,19271,10
18275,19272,218
18275,19275,89
18275,19276,20
18275,19278,3
18275,19283,1
18275,19285,26
18275,19289,10
18275,19292,1
18275,19293,8
18275,19296,2
18275,19300,11
18275,19301,2
18275,19302,3
18275,19303,66
18276,19187,1
18276,19232,17
18276,19272,49
18277,19242,2
18277,19264,4
18277,19275,71
18277,19302,2
18277,19303,25
