19639,18082,0
19640,18082,0
19641,18089,0
19642,18082,0
19643,18080,0
19644,18084,0
19644,18088,0
19645,18088,0
19646,18084,0
19647,18080,0
19648,18084,0
19649,18088,0
19650,18084,0
19651,18084,0
19652,18084,0
19653,18080,0
19654,18089,0
19655,18088,0
19655,18089,0
19656,18080,0
19657,18084,0
19658,18088,0
19659,18082,0
19660,18082,0
19661,18082,0
19661,18088,0
19661,18089,0
19662,18081,0
19662,18088,0
19663,18082,0
19664,18082,0
19665,18082,0
19666,18080,0
19667,18088,0
19668,18082,0
19668,18084,0
19668,18088,0
19669,18080,0
19669,18082,0
19669,18087,0
19670,18088,0
19671,18082,0
19672,18086,0
19672,18088,0
19672,18089,0
19673,18084,0
19674,18080,0
19675,18089,0
19676,18082,0
19677,18080,0
19678,18082,0
19679,18089,0
19680,18082,0
19681,18082,0
19682,18089,0
19683,18080,0
19684,18080,0
19685,18084,0
19686,18084,0
19687,18089,0
19688,18086,0
19689,18084,0
19690,18080,0
19691,18082,0
19692,18088,0
19693,18080,0
19694,18080,0
19695,18088,0
19696,18084,0
19697,18082,0
19698,18080,0
19699,18084,0
19700,18082,0
19700,18088,0
19701,18084,0
19702,18080,0
19703,18082,0
19704,18082,0
19705,18088,0
19706,18080,0
19707,18080,0
19708,18084,0
19709,18088,0
19710,18089,0
19711,18084,0
19712,18088,0
19712,18089,0
19713,18082,0
19714,18088,0
19714,18089,0
19715,18088,0
19715,18089,0
19716,18082,0
19717,18089,0
19718,18084,0
19719,18084,0
19720,18084,0
19721,18082,0
19721,18087,0
19722,18084,0
19723,18082,0
19724,18082,0
19725,18087,0
19725,18088,0
19726,18084,0
19727,18080,0
19728,18084,0
19729,18080,0
19730,18088,0
19731,18084,0
19732,18084,0
19733,18080,0
19734,18080,0
19735,18080,0
19736,18084,0
19737,18082,0
19738,18080,0
19739,18086,0
19740,18080,0
19741,18088,0
19742,18084,0
19743,18088,0
19743,18089,0
19744,18080,0
19744,18088,0
19745,18088,0
19746,18084,0
19747,18080,0
19748,18084,0
19749,18082,0
19750,18088,0
19751,18080,0
19752,18088,0
19753,18088,0
19754,18088,0
19755,18084,0
19755,18088,0
19756,18080,0
19757,18084,0
19757,18088,0
19758,18088,0
19759,18088,0
19760,18080,0
19761,18082,0
19762,18089,0
19763,18084,0
19764,18084,0
19765,18084,0
19766,18080,0
19767,18080,0
19768,18084,0
19768,18088,0
19769,18088,0
19770,18084,0
19771,18080,0
19771,18089,0
19772,18089,0
19773,18080,0
19773,18084,0
19774,18080,0
19775,18082,0
19776,18084,0
19777,18082,0
19778,18082,0
19779,18088,0
19780,18089,0
19781,18080,0
19782,18089,0
19783,18082,0
19784,18080,0
19785,18082,0
19786,18080,0
19787,18082,0
19788,18080,0
19789,18080,0
19790,18086,0
19791,18080,0
19792,18089,0
19793,18080,0
19794,18080,0
19795,18080,0
19796,18084,0
19796,18088,0
19797,18080,0
19798,18080,0
19799,18080,0
19800,18084,0
19801,18080,0
19802,18080,0
19803,18080,0
19804,18082,0
19804,18088,0
19805,18082,0
19806,18082,0
19807,18082,0
19808,18082,0
19808,18088,0
19809,18088,0
19810,18080,0
19810,18082,0
19811,18084,0
19812,18084,0
19813,18082,0
19814,18082,0
19815,18084,0
19816,18080,0
19817,18080,0
19818,18089,0
19819,18081,0
19820,18088,0
19821,18082,0
19822,18089,0
19823,18088,0
19823,18089,0
19824,18089,0
19825,18080,0
19825,18088,0
19826,18088,0
19827,18082,0
19828,18082,0
19829,18084,0
19830,18089,0
19831,18080,0
19832,18088,0
19833,18088,0
19834,18080,0
19835,18082,0
19836,18080,0
19837,18086,0
19838,18080,0
19839,18080,0
19840,18088,0
19840,18089,0
19841,18082,0
19841,18088,0
19841,18089,0
19842,18084,0
19843,18087,0
19844,18084,0
19845,18082,0
19845,18087,0
19846,18082,0
19846,18088,0
19847,18082,0
19848,18082,0
19849,18084,0
19849,18088,0
19850,18080,0
19850,18087,0
19850,18088,0
19851,18084,0
19852,18082,0
19853,18084,0
19854,18080,0
19855,18080,0
19856,18084,0
19857,18082,0
19858,18082,0
19859,18082,0
19860,18089,0
19861,18089,0
19862,18088,0
19863,18084,0
19863,18088,0
19864,18087,0
19865,18084,0
19866,18084,0
19867,18082,0
19868,18082,0
19868,18084,0
19869,18082,0
19870,18086,0
19870,18088,0
19871,18080,0
19872,18088,0
19873,18082,0
19874,18080,0
19875,18084,0
19876,18088,0
19877,18080,0
19878,18082,0
19879,18080,0
19880,18084,0
19881,18080,0
19882,18080,0
19883,18081,0
19884,18080,0
19885,18080,0
19886,18082,0
19887,18088,0
19888,18080,0
19889,18088,0
19890,18084,0
19891,18080,0
19892,18084,0
19893,18088,0
19893,18089,0
19894,18082,0
19895,18080,0
19896,18084,0
19897,18084,0
19898,18080,0
19899,18088,0
19900,18082,0
19901,18082,0
19902,18082,0
19903,18082,0
19904,18080,0
19905,18080,0
19905,18082,0
19905,18084,0
19905,18088,0
19906,18082,0
19907,18088,0
19908,18087,0
19908,18088,0
19909,18084,0
19909,18088,0
19910,18088,0
19911,18082,0
19912,18082,0
19913,18089,0
19914,18088,0
19914,18089,0
19915,18084,0
19916,18080,0
19916,18088,0
19917,18082,0
19918,18084,0
19919,18080,0
19920,18088,0
19921,18082,0
19922,18088,0
19923,18084,0
19923,18088,0
19924,18084,0
19924,18088,0
19925,18082,0
19926,18080,0
19927,18080,0
19928,18082,0
19929,18082,0
19930,18082,0
19931,18088,0
19931,18089,0
19932,18089,0
19933,18082,0
19934,18089,0
19935,18084,0
19936,18084,0
19937,18088,0
19938,18080,0
19939,18082,0
19940,18088,0
19941,18082,0
19942,18084,0
19943,18086,0
19944,18088,0
19945,18080,0
19946,18089,0
19947,18080,0
19948,18080,0
19949,18082,0
19950,18084,0
19951,18088,0
19952,18084,0
19953,18082,0
19953,18084,0
19953,18088,0
19954,18084,0
19955,18082,0
19956,18082,0
19956,18087,0
19957,18088,0
19958,18082,0
19959,18088,0
19960,18080,0
19961,18084,0
19962,18086,0
19963,18084,0
19964,18082,0
19965,18084,0
19966,18080,0
19966,18084,0
19967,18082,0
19968,18080,0
19969,18086,0
19970,18084,0
19971,18088,0
19972,18080,0
19973,18080,0
19974,18089,0
19975,18082,0
19975,18088,0
19976,18080,0
19977,18080,0
19978,18082,0
19979,18082,0
19980,18080,0
19981,18082,0
19981,18086,0
19982,18082,0
19983,18087,0
19984,18088,0
19985,18082,0
19985,18088,0
19986,18084,0
19987,18080,0
19988,18089,0
19989,18084,0
19990,18088,0
19991,18082,0
19992,18080,0
19993,18082,0
19994,18084,0
19995,18088,0
19996,18082,0
19997,18088,0
19998,18081,0
19999,18087,0
20000,18080,0
20001,18085,0
20002,18084,0
20003,18082,0
20004,18082,0
20004,18084,0
20005,18084,0
20006,18088,0
20007,18088,0
20007,18089,0
20008,18080,0
20009,18080,0
20010,18082,0
20011,18080,0
20012,18082,0
20013,18082,0
20014,18084,0
20015,18088,0
20016,18080,0
20017,18082,0
20018,18080,0
20019,18082,0
20020,18084,0
20021,18088,0
20022,18089,0
20023,18089,0
20024,18089,0
20025,18084,0
20026,18084,0
20027,18080,0
20027,18084,0
20028,18082,0
20029,18080,0
20030,18089,0
20031,18080,0
20032,18082,0
20033,18084,0
20033,18088,0
20034,18082,0
20035,18082,0
20036,18084,0
20037,18080,0
20038,18080,0
20039,18080,0
20039,18084,0
20040,18080,0
20041,18082,0
20042,18088,0
20043,18082,0
20044,18088,0
20045,18088,0
20046,18082,0
20047,18082,0
20048,18080,0
20049,18084,0
20050,18084,0
20051,18080,0
20052,18082,0
20053,18080,0
20054,18082,0
20055,18084,0
20056,18088,0
20056,18089,0
20057,18084,0
20057,18086,0
20057,18088,0
20058,18084,0
20059,18082,0
20060,18080,0
20060,18082,0
20061,18080,0
20062,18084,0
20063,18084,0
20063,18086,0
20064,18086,0
20065,18080,0
20066,18089,0
20067,18089,0
20068,18084,0
20068,18088,0
20069,18082,0
20070,18084,0
20071,18080,0
20072,18084,0
20073,18080,0
20074,18088,0
20075,18084,0
20076,18080,0
20077,18082,0
20078,18084,0
20079,18084,0
20080,18088,0
20081,18084,0
20082,18088,0
20082,18089,0
20083,18084,0
20084,18084,0
20085,18080,0
20086,18080,0
20087,18082,0
20088,18084,0
20089,18080,0
20090,18080,0
20091,18088,0
20092,18088,0
20093,18080,0
20094,18087,0
20094,18088,0
20095,18082,0
20096,18082,0
20097,18080,0
20097,18084,0
20097,18088,0
20098,18082,0
20098,18088,0
20099,18082,0
20100,18082,0
20101,18080,0
20102,18084,0
20102,18086,0
20103,18089,0
20104,18084,0
20104,18086,0
20104,18087,0
20104,18088,0
20104,18089,0
20105,18089,0
20106,18080,0
20107,18088,0
20108,18088,0
20109,18084,0
20110,18082,0
20111,18089,0
20112,18084,0
20112,18088,0
20113,18086,0
20114,18084,0
20115,18084,0
20116,18085,0
20117,18082,0
20118,18082,0
20119,18080,0
20120,18080,0
20120,18088,0
20121,18087,0
20122,18087,0
20123,18080,0
20124,18082,0
20125,18084,0
20125,18086,0
20126,18084,0
20127,18084,0
20128,18080,0
20129,18084,0
20130,18084,0
20131,18084,0
20131,18087,0
20132,18087,0
20132,18088,0
20133,18084,0
20134,18080,0
20135,18080,0
20136,18088,0
20137,18084,0
20137,18088,0
20138,18080,0
20139,18084,0
20140,18080,0
20141,18089,0
20142,18080,0
20143,18084,0
20144,18082,0
20145,18082,0
20146,18084,0
20147,18089,0
20148,18082,0
20149,18080,0
20150,18084,0
20151,18080,0
20152,18084,0
20152,18088,0
20153,18082,0
20154,18080,0
20155,18088,0
20156,18084,0
20157,18088,0
20158,18080,0
20159,18082,0
20160,18084,0
20161,18088,0
20162,18088,0
20163,18080,0
20164,18082,0
20165,18084,0
20166,18080,0
20167,18087,0
20167,18088,0
20168,18082,0
20169,18082,0
20170,18082,0
20171,18082,0
20172,18082,0
20172,18084,0
20173,18084,0
20174,18084,0
20174,18089,0
20175,18088,0
20176,18082,0
20177,18088,0
20178,18080,0
20179,18080,0
20180,18088,0
20181,18084,0
20182,18084,0
20183,18084,0
20184,18082,0
20185,18084,0
20185,18088,0
20186,18082,0
20187,18082,0
20188,18080,0
20188,18089,0
20189,18088,0
20190,18088,0
20191,18089,0
20192,18084,0
20193,18082,0
20194,18088,0
20195,18082,0
20196,18082,0
20197,18084,0
20198,18088,0
20199,18080,0
20200,18084,0
20201,18084,0
20202,18082,0
20203,18080,0
20204,18088,0
20205,18080,0
20206,18080,0
20207,18082,0
20208,18087,0
20208,18088,0
20209,18080,0
20210,18080,0
20211,18087,0
20211,18088,0
20212,18089,0
20213,18088,0
20214,18080,0
20214,18088,0
20215,18088,0
20216,18082,0
20216,18084,0
20217,18089,0
20218,18082,0
20218,18085,0
20218,18088,0
20218,18089,0
20219,18080,0
20219,18084,0
20219,18087,0
20220,18084,0
20220,18087,0
20221,18082,0
20222,18082,0
20223,18084,0
20223,18088,0
20224,18082,0
20224,18085,0
20224,18088,0
20224,18089,0
20225,18084,0
20226,18084,0
20227,18084,0
20228,18080,0
20229,18084,0
20230,18082,0
20231,18080,0
20232,18080,0
20233,18080,0
20234,18081,0
20235,18088,0
20236,18084,0
20237,18087,0
20237,18088,0
20238,18087,0
20238,18088,0
20239,18088,0
20240,18081,0
20241,18082,0
20242,18088,0
20243,18087,0
20244,18084,0
20245,18084,0
20246,18084,0
20247,18084,0
20248,18082,0
20248,18083,0
20249,18080,0
20250,18082,0
20250,18086,0
20250,18088,0
20251,18088,0
20252,18080,0
20253,18084,0
20254,18080,0
20255,18080,0
20255,18082,0
20255,18088,0
20256,18080,0
20256,18084,0
20257,18082,0
20258,18088,0
20259,18080,0
20260,18082,0
20261,18080,0
20261,18084,0
20262,18082,0
20262,18088,0
20263,18080,0
20263,18082,0
20264,18084,0
20265,18080,0
20266,18087,0
20267,18082,0
20268,18088,0
20269,18082,0
20269,18088,0
20270,18081,0
20271,18084,0
20271,18088,0
20272,18080,0
20273,18084,0
20274,18089,0
20275,18084,0
20275,18087,0
20276,18084,0
20277,18089,0
20278,18082,0
20279,18080,0
20280,18084,0
20281,18084,0
20282,18088,0
20283,18082,0
20283,18084,0
20284,18080,0
20284,18082,0
20285,18080,0
20286,18080,0
20287,18084,0
20287,18088,0
20288,18082,0
20289,18086,0
20289,18088,0
20290,18087,0
20291,18089,0
20292,18084,0
20292,18089,0
20293,18088,0
20294,18084,0
20295,18084,0
20296,18080,0
20297,18088,0
20298,18084,0
20298,18088,0
20299,18080,0
20300,18080,0
20300,18084,0
20301,18080,0
20301,18088,0
20302,18088,0
20302,18089,0
20303,18088,0
20304,18084,0
20305,18084,0
20306,18088,0
20307,18088,0
20308,18082,0
20309,18084,0
20310,18080,0
20311,18088,0
20312,18082,0
20313,18084,0
20314,18080,0
20315,18080,0
20316,18084,0
20317,18084,0
20317,18088,0
20318,18088,0
20319,18082,0
20320,18082,0
20320,18084,0
20320,18088,0
20320,18089,0
20321,18084,0
20322,18087,0
20322,18088,0
20323,18080,0
20323,18084,0
20324,18084,0
20325,18088,0
20326,18080,0
20326,18082,0
20326,18084,0
20326,18086,0
20326,18088,0
20327,18082,0
20327,18084,0
20327,18088,0
20328,18080,0
20329,18089,0
20330,18088,0
20331,18084,0
20332,18084,0
20332,18087,0
20332,18088,0
20333,18084,0
20334,18088,0
20334,18089,0
20335,18084,0
20336,18080,0
20337,18080,0
20338,18080,0
20338,18082,0
20339,18088,0
20340,18080,0
20340,18089,0
20341,18080,0
20342,18084,0
20343,18082,0
20344,18087,0
20344,18088,0
20345,18080,0
20346,18084,0
20347,18084,0
20348,18080,0
20349,18088,0
20350,18084,0
20351,18084,0
20352,18084,0
20353,18082,0
20354,18084,0
20354,18087,0
20355,18082,0
20356,18082,0
20357,18080,0
20357,18084,0
20357,18087,0
20358,18084,0
20359,18084,0
20360,18080,0
20361,18087,0
20362,18084,0
20363,18082,0
20364,18082,0
20364,18088,0
20365,18084,0
20365,18087,0
20366,18082,0
20366,18088,0
20366,18089,0
20367,18084,0
20368,18084,0
20369,18080,0
20370,18084,0
20371,18080,0
20371,18082,0
20371,18084,0
20371,18088,0
20372,18084,0
20373,18080,0
20374,18082,0
20375,18080,0
20375,18084,0
20375,18087,0
20375,18088,0
20376,18088,0
20376,18089,0
20377,18080,0
20378,18088,0
20379,18080,0
20379,18084,0
20380,18082,0
20380,18088,0
20381,18088,0
20382,18084,0
20383,18084,0
20383,18087,0
20383,18088,0
20384,18084,0
20385,18089,0
20386,18089,0
20387,18088,0
20388,18084,0
20389,18080,0
20389,18084,0
20389,18088,0
20390,18084,0
20391,18080,0
20391,18082,0
20391,18084,0
20391,18088,0
20392,18084,0
20393,18084,0
20394,18087,0
20395,18082,0
20395,18088,0
20396,18088,0
20397,18088,0
20398,18080,0
20399,18080,0
20400,18084,0
20401,18089,0
20402,18080,0
20403,18080,0
20404,18082,0
20405,18084,0
20406,18080,0
20406,18088,0
20407,18082,0
20408,18088,0
20408,18089,0
20409,18084,0
20409,18088,0
20410,18084,0
20411,18084,0
20412,18088,0
20413,18087,0
20414,18080,0
20415,18080,0
20415,18082,0
20416,18080,0
20416,18088,0
20417,18081,0
20418,18080,0
20419,18082,0
20419,18088,0
20420,18080,0
20421,18084,0
20421,18087,0
20422,18082,0
20423,18080,0
20424,18084,0
20425,18080,0
20426,18087,0
20427,18084,0
20428,18084,0
20429,18084,0
20430,18084,0
20431,18080,0
20432,18088,0
20432,18089,0
20433,18082,0
20434,18088,0
20435,18082,0
20435,18084,0
20436,18080,0
20437,18080,0
20438,18084,0
20438,18088,0
20439,18084,0
20440,18088,0
20441,18080,0
20442,18082,0
20442,18084,0
20443,18089,0
20444,18088,0
20444,18089,0
20445,18080,0
20446,18080,0
20446,18084,0
20447,18080,0
20448,18080,0
20448,18088,0
20449,18088,0
20449,18089,0
20450,18084,0
20450,18086,0
20451,18088,0
20452,18081,0
20453,18084,0
20454,18084,0
20455,18080,0
20455,18082,0
20456,18080,0
20457,18084,0
20458,18082,0
20459,18080,0
20460,18084,0
20461,18084,0
20462,18089,0
20463,18084,0
20464,18084,0
20465,18084,0
20466,18082,0
20467,18084,0
20467,18088,0
20468,18080,0
20469,18080,0
20470,18088,0
20471,18080,0
20471,18082,0
20471,18089,0
20472,18080,0
20473,18082,0
20473,18088,0
20473,18089,0
20474,18082,0
20474,18088,0
20475,18080,0
20475,18084,0
20476,18084,0
20476,18088,0
20477,18080,0
20478,18082,0
20479,18088,0
20479,18089,0
20480,18089,0
20481,18084,0
20482,18084,0
20483,18084,0
20484,18084,0
20485,18088,0
20486,18084,0
20487,18080,0
20488,18080,0
20489,18084,0
20490,18086,0
20491,18084,0
20492,18082,0
20493,18084,0
20494,18080,0
20495,18084,0
20495,18086,0
20496,18084,0
20497,18084,0
20498,18084,0
20499,18084,0
20500,18088,0
20500,18089,0
20501,18084,0
20502,18080,0
20503,18080,0
20503,18082,0
20503,18088,0
20504,18082,0
20504,18088,0
20505,18080,0
20506,18088,0
20507,18088,0
20508,18082,0
20509,18080,0
20509,18082,0
20509,18084,0
20509,18088,0
20510,18082,0
20511,18084,0
20512,18088,0
20513,18088,0
20513,18089,0
20514,18082,0
20515,18084,0
20516,18084,0
20516,18088,0
20517,18080,0
20518,18080,0
20518,18084,0
20519,18080,0
20520,18084,0
20520,18088,0
20521,18080,0
20522,18084,0
20523,18084,0
20524,18089,0
20525,18082,0
20526,18082,0
20527,18082,0
20527,18088,0
20528,18088,0
20529,18082,0
20530,18084,0
20531,18084,0
20532,18089,0
20533,18084,0
20534,18084,0
20535,18082,0
20535,18088,0
20536,18082,0
20537,18088,0
20538,18082,0
20539,18084,0
20540,18082,0
20541,18084,0
20542,18084,0
20543,18080,0
20544,18084,0
20545,18081,0
20546,18088,0
20547,18082,0
20547,18087,0
20547,18088,0
20548,18089,0
20549,18084,0
20550,18085,0
20551,18080,0
20552,18082,0
20553,18084,0
20554,18080,0
20555,18082,0
20556,18080,0
20557,18084,0
20558,18089,0
20559,18080,0
20560,18082,0
20561,18084,0
20562,18082,0
20563,18089,0
20564,18080,0
20565,18082,0
20566,18088,0
20567,18082,0
20568,18080,0
20569,18082,0
20570,18082,0
20571,18082,0
20572,18082,0
20572,18089,0
20573,18084,0
20574,18080,0
20575,18084,0
20576,18080,0
20577,18088,0
20578,18082,0
20578,18088,0
20579,18087,0
20580,18080,0
20581,18080,0
20582,18080,0
20583,18087,0
20583,18088,0
20584,18080,0
20585,18088,0
20586,18080,0
20587,18084,0
20588,18082,0
20589,18089,0
20590,18088,0
20591,18084,0
20592,18089,0
20593,18084,0
20594,18088,0
20595,18088,0
20596,18080,0
20597,18084,0
20598,18080,0
20599,18089,0
20600,18080,0
20601,18084,0
20602,18082,0
20603,18088,0
20603,18089,0
20604,18080,0
20604,18084,0
20605,18084,0
20606,18088,0
20606,18089,0
20607,18082,0
20608,18088,0
20609,18080,0
20609,18084,0
20609,18086,0
20610,18080,0
20610,18087,0
20611,18088,0
20612,18080,0
20612,18082,0
20612,18084,0
20612,18089,0
20613,18088,0
20614,18082,0
20615,18081,0
20615,18082,0
20616,18084,0
20616,18086,0
20617,18088,0
20618,18088,0
20619,18084,0
20620,18082,0
20621,18088,0
20621,18089,0
20622,18084,0
20622,18089,0
20623,18081,0
20624,18089,0
20625,18080,0
20625,18082,0
20626,18080,0
20627,18080,0
20628,18082,0
20628,18084,0
20628,18088,0
20629,18080,0
20630,18089,0
20631,18080,0
20632,18084,0
20633,18088,0
20634,18088,0
20635,18084,0
20636,18084,0
20637,18082,0
20638,18080,0
20639,18080,0
20640,18088,0
20641,18080,0
20642,18086,0
20643,18080,0
20644,18088,0
20645,18084,0
20645,18086,0
20646,18084,0
20647,18082,0
20647,18088,0
20648,18082,0
20649,18088,0
20650,18084,0
20650,18088,0
20651,18084,0
20651,18089,0
20652,18084,0
20653,18084,0
20654,18082,0
20655,18080,0
20655,18082,0
20655,18084,0
20655,18086,0
20655,18087,0
20655,18088,0
20656,18089,0
20657,18080,0
20658,18089,0
20659,18089,0
20660,18086,0
20661,18082,0
20662,18080,0
20663,18082,0
20664,18082,0
20665,18080,0
20665,18084,0
20666,18087,0
20667,18080,0
20667,18082,0
20667,18087,0
20668,18080,0
20669,18082,0
20669,18088,0
20669,18089,0
20670,18082,0
20671,18080,0
20672,18085,0
20673,18088,0
20674,18088,0
20675,18089,0
20676,18082,0
20676,18088,0
20676,18089,0
20677,18089,0
20678,18081,0
20679,18084,0
20680,18081,0
20680,18082,0
20681,18082,0
20682,18088,0
20683,18080,0
20683,18088,0
20684,18084,0
20685,18088,0
20686,18084,0
20687,18082,0
20688,18084,0
20689,18082,0
20689,18088,0
20690,18084,0
20691,18080,0
20692,18080,0
20693,18082,0
20694,18084,0
20695,18084,0
20696,18084,0
20697,18080,0
20698,18080,0
20699,18082,0
20700,18082,0
20700,18088,0
20701,18088,0
20702,18082,0
20703,18080,0
20704,18081,0
20705,18082,0
20706,18082,0
20707,18088,0
20708,18082,0
20709,18088,0
20710,18088,0
20711,18080,0
20712,18080,0
20713,18082,0
20714,18084,0
20715,18089,0
20716,18082,0
20716,18084,0
20717,18082,0
20718,18082,0
20719,18082,0
20720,18088,0
20721,18084,0
20722,18082,0
20723,18088,0
20724,18081,0
20725,18084,0
20725,18088,0
20725,18089,0
20726,18087,0
20727,18082,0
20727,18084,0
20728,18080,0
20729,18080,0
20730,18080,0
20731,18082,0
20732,18080,0
20732,18082,0
20733,18084,0
20733,18089,0
20734,18088,0
20735,18084,0
20736,18082,0
20736,18088,0
20737,18084,0
20738,18084,0
20739,18080,0
20740,18084,0
20741,18082,0
20742,18084,0
20743,18088,0
20744,18084,0
20745,18084,0
20746,18086,0
20747,18088,0
20748,18088,0
20749,18088,0
20750,18080,0
20751,18087,0
20752,18080,0
20753,18082,0
20754,18080,0
20755,18080,0
20756,18088,0
20757,18084,0
20757,18089,0
20758,18088,0
20759,18084,0
20759,18088,0
20760,18080,0
20761,18082,0
20761,18086,0
20762,18088,0
20763,18088,0
20764,18089,0
20765,18088,0
20766,18080,0
20767,18088,0
20768,18088,0
20769,18082,0
20770,18084,0
20771,18088,0
20772,18084,0
20773,18082,0
20774,18080,0
20775,18082,0
20776,18088,0
20777,18080,0
20778,18082,0
20779,18088,0
20779,18089,0
20780,18080,0
20781,18088,0
20782,18084,0
20783,18080,0
20783,18084,0
20783,18088,0
20784,18080,0
20785,18080,0
20786,18080,0
20787,18080,0
20788,18080,0
20788,18081,0
20788,18082,0
20788,18086,0
20789,18082,0
20790,18084,0
20791,18080,0
20792,18082,0
20793,18080,0
20794,18082,0
20795,18084,0
20796,18084,0
20797,18080,0
20798,18089,0
20799,18088,0
20800,18084,0
20801,18082,0
20802,18088,0
20803,18080,0
20804,18080,0
20805,18088,0
20806,18082,0
20806,18084,0
20806,18088,0
20806,18089,0
20807,18080,0
20807,18082,0
20808,18080,0
20808,18088,0
20809,18082,0
20810,18084,0
20811,18082,0
20812,18082,0
20812,18087,0
20813,18084,0
20814,18080,0
20815,18089,0
20816,18089,0
20817,18082,0
20818,18088,0
20819,18084,0
20820,18084,0
20821,18080,0
20822,18081,0
20822,18082,0
20823,18088,0
20824,18082,0
20825,18084,0
20826,18088,0
20827,18080,0
20827,18082,0
20828,18082,0
20829,18087,0
20829,18088,0
20830,18084,0
20831,18084,0
20832,18084,0
20833,18084,0
20834,18088,0
20835,18088,0
20836,18088,0
20837,18080,0
20838,18081,0
20838,18082,0
20839,18080,0
20840,18088,0
20841,18084,0
20842,18080,0
20843,18082,0
20844,18088,0
20845,18081,0
20846,18082,0
20846,18084,0
20846,18088,0
20847,18084,0
20848,18082,0
20849,18089,0
20850,18080,0
20850,18082,0
20851,18082,0
20852,18080,0
20853,18086,0
20854,18084,0
20855,18084,0
20856,18084,0
20857,18088,0
20857,18089,0
20858,18080,0
20859,18082,0
20860,18082,0
20861,18089,0
20862,18089,0
20863,18084,0
20864,18088,0
20865,18080,0
20866,18084,0
20867,18089,0
20868,18080,0
20869,18084,0
20870,18082,0
20871,18080,0
20872,18080,0
20873,18082,0
20874,18080,0
20874,18082,0
20875,18088,0
20876,18088,0
20877,18082,0
20878,18088,0
20879,18080,0
20880,18080,0
20881,18084,0
20882,18080,0
20882,18082,0
20882,18084,0
20882,18085,0
20882,18086,0
20882,18088,0
